F;ИВАНОВА;0.0069168931550258736
F;КУЗНЕЦОВА;0.006027105571485261
F;СМИРНОВА;0.004937051593701137
F;ВОЛКОВА;0.003492680149178494
F;ПОПОВА;0.003405099261667443
F;НОВИКОВА;0.0032804320048520383
F;КОЗЛОВА;0.003159188105203189
F;ВАСИЛЬЕВА;0.0029651978657650306
F;МОРОЗОВА;0.002961774508598475
F;ПЕТРОВА;0.002946369401348974
F;СОКОЛОВА;0.002734691816550277
F;ЗАЙЦЕВА;0.0026105951192626317
F;МАКАРОВА;0.002606315922804437
F;ЕГОРОВА;0.002581496583346908
F;ЗАХАРОВА;0.002478510588586356
F;БОРИСОВА;0.0024137520821856766
F;ПАВЛОВА;0.0023658250818538963
F;РОМАНОВА;0.0022548512537047143
F;ОРЛОВА;0.0022517131763020383
F;АНДРЕЕВА;0.0022314583130665835
F;СЕМЕНОВА;0.002142736306500014
F;ГУСЕВА;0.002141024627916736
F;БЕЛОВА;0.0021276164790143925
F;АЛЕКСЕЕВА;0.0021156347289314477
F;ВОРОБЬЕВА;0.002098517943098669
F;ФРОЛОВА;0.0020825422763214086
F;СОЛОВЬЕВА;0.00206542549048863
F;СТЕПАНОВА;0.002010081216295979
F;ФЕДОРОВА;0.00200922537700434
F;ЛЕБЕДЕВА;0.001996958347157515
F;КОРОЛЕВА;0.0019678598112417914
F;БАРАНОВА;0.001957875019506004
F;КИСЕЛЕВА;0.0019159388942156961
F;НИКОЛАЕВА;0.0018708646915227122
F;МИХАЙЛОВА;0.001863732697425721
F;СЕРГЕЕВА;0.001861450459314684
F;НИКИТИНА;0.0018491834294678592
F;ЖУКОВА;0.0018437631139541458
F;КУЗЬМИНА;0.001773013732511994
F;ПОЛЯКОВА;0.0017556116669153355
F;КУЛИКОВА;0.00173592736320764
F;СОРОКИНА;0.0016794419699594702
F;АНТОНОВА;0.001670883577043081
F;ТАРАСОВА;0.0016503434340437466
F;СИДОРОВА;0.0015918610824484194
F;КОМАРОВА;0.0015396548856584443
F;АБРАМОВА;0.0015385137666029257
F;МАКСИМОВА;0.001525390897464462
F;ТИТОВА;0.0015131238676176374
F;ЖУРАВЛЕВА;0.0015111269092704797
M;ИВАНОВ;0.006794754995543971
M;КУЗНЕЦОВ;0.0056964458628336375
M;СМИРНОВ;0.004723353518573396
M;ВОЛКОВ;0.003351109710837348
M;ПОПОВ;0.003236541857475387
M;КОЗЛОВ;0.0031994541869960346
M;НОВИКОВ;0.0031036137712028558
M;ПЕТРОВ;0.0028564850362265757
M;МОРОЗОВ;0.002826741458911451
M;ВАСИЛЬЕВ;0.002755503755218437
M;МАКАРОВ;0.0025403218255065497
M;СОКОЛОВ;0.0025329777323423214
M;ЗАЙЦЕВ;0.0025135158854571165
M;ЕГОРОВ;0.002463943256598576
M;ЗАХАРОВ;0.002349008198578404
M;БОРИСОВ;0.0022909898625810008
M;ПАВЛОВ;0.0021815628744339998
M;АНДРЕЕВ;0.0021430063853218016
M;ОРЛОВ;0.002105918714842449
M;ГУСЕВ;0.0020967385983871635
M;РОМАНОВ;0.0020930665518050498
M;БЕЛОВ;0.002065893407097405
M;СЕМЕНОВ;0.002021094438795613
M;ВОРОБЬЕВ;0.0019986949546447167
M;БАРАНОВ;0.001996491726695448
M;АЛЕКСЕЕВ;0.0019946557034043913
M;ФРОЛОВ;0.001969685786646015
M;СОЛОВЬЕВ;0.0019531615770265014
M;ФЕДОРОВ;0.001949122325786176
M;КИСЕЛЕВ;0.0018808222593588533
M;ЛЕБЕДЕВ;0.0018569539565751116
M;СТЕПАНОВ;0.0018308824258421012
M;НИКИТИН;0.0018239055373360845
M;КОРОЛЕВ;0.0018121549882733191
M;МИХАЙЛОВ;0.0017721296805282753
M;НИКОЛАЕВ;0.001769192043262584
M;ЖУКОВ;0.001752300628984859
M;СЕРГЕЕВ;0.001744956535820631
M;КУЗЬМИН;0.0017137441398726607
M;КУЛИКОВ;0.001671148399520137
M;СОРОКИН;0.0016472800967363953
M;ПОЛЯКОВ;0.0016241462032690762
M;АНТОНОВ;0.0016116612448898882
M;ТАРАСОВ;0.0015716359371448442
M;СИДОРОВ;0.0015521740902596393
M;АБРАМОВ;0.0015088439405906927
M;МАКСИМОВ;0.0014445831254036956
M;КОМАРОВ;0.0014420126927962157
M;МЕДВЕДЕВ;0.0014383406462141015
M;ЖУРАВЛЕВ;0.001432465371682719